Food_ID,Food_Name,Quantity,Expiry_Date,Provider_ID,Provider_Type,Location,Food_Type,Meal_Type
652,Fruits,44,2025-03-23,634,Supermarket,Colemanton,Vegan,Dinner
653,Soup,50,2025-03-25,573,Supermarket,New Thomasmouth,Vegetarian,Breakfast
654,Bread,2,2025-03-26,765,Grocery Store,South Douglashaven,Vegetarian,Dinner
655,Salad,46,2025-03-27,491,Supermarket,Samanthabury,Vegan,Snacks
656,Bread,26,2025-03-25,432,Restaurant,Carolchester,Vegetarian,Dinner
657,Rice,14,2025-03-28,239,Grocery Store,South Bradleyburgh,Vegan,Lunch
658,Vegetables,4,2025-03-26,769,Catering Service,Carrport,Vegan,Dinner
659,Salad,4,2025-03-27,707,Supermarket,Laurietown,Vegan,Dinner
660,Salad,42,2025-03-17,138,Grocery Store,North Sherrimouth,Vegan,Snacks
661,Bread,12,2025-03-25,906,Supermarket,West Kevin,Vegetarian,Dinner
662,Soup,47,2025-03-30,498,Grocery Store,East Craig,Vegetarian,Snacks
663,Dairy,42,2025-03-24,315,Restaurant,Lake Andrewmouth,Vegetarian,Snacks
664,Bread,34,2025-03-20,327,Restaurant,Villaborough,Vegetarian,Breakfast
665,Pasta,7,2025-03-18,142,Catering Service,Mitchellmouth,Vegetarian,Dinner
666,Vegetables,47,2025-03-21,835,Catering Service,Thorntonbury,Vegan,Dinner
667,Soup,30,2025-03-21,961,Restaurant,New Amanda,Vegetarian,Lunch
668,Salad,48,2025-03-20,357,Supermarket,Donnaborough,Vegan,Snacks
669,Vegetables,14,2025-03-27,164,Grocery Store,Sylviabury,Vegan,Dinner
670,Salad,37,2025-03-24,289,Supermarket,Toddstad,Vegan,Snacks
671,Salad,49,2025-03-24,498,Grocery Store,East Craig,Vegan,Breakfast
672,Bread,2,2025-03-24,555,Grocery Store,South Brenda,Vegetarian,Snacks
673,Rice,28,2025-03-20,677,Grocery Store,Williamsmouth,Vegan,Lunch
674,Vegetables,34,2025-03-17,518,Grocery Store,Anneville,Vegan,Lunch
675,Soup,25,2025-03-26,117,Restaurant,Amberton,Vegetarian,Dinner
676,Soup,15,2025-03-23,577,Catering Service,Lake Donna,Vegetarian,Dinner
677,Dairy,43,2025-03-16,672,Catering Service,North Mariahchester,Vegetarian,Breakfast
678,Pasta,8,2025-03-24,177,Supermarket,South Nicholasville,Vegetarian,Snacks
679,Bread,24,2025-03-24,698,Grocery Store,Phillipsmouth,Vegetarian,Snacks
680,Dairy,47,2025-03-23,499,Catering Service,Jonathanstad,Vegetarian,Snacks
681,Bread,28,2025-03-27,616,Restaurant,Clarkberg,Vegetarian,Breakfast
682,Pasta,30,2025-03-25,87,Grocery Store,West Adam,Vegetarian,Snacks
683,Soup,28,2025-03-18,726,Supermarket,Shortfurt,Vegetarian,Dinner
684,Rice,39,2025-03-29,221,Supermarket,Walterborough,Vegan,Snacks
685,Rice,39,2025-03-18,332,Restaurant,West Whitneymouth,Vegan,Dinner
686,Salad,15,2025-03-28,707,Supermarket,Laurietown,Vegan,Dinner
687,Pasta,5,2025-03-29,326,Supermarket,Lake Alicia,Vegetarian,Lunch
688,Salad,6,2025-03-22,536,Restaurant,South Donald,Vegan,Snacks
689,Pasta,34,2025-03-21,350,Restaurant,Port Dustin,Vegetarian,Breakfast
690,Fruits,43,2025-03-16,779,Supermarket,New Bobbytown,Vegan,Breakfast
691,Rice,21,2025-03-28,65,Grocery Store,Lake Raymondton,Vegan,Dinner
692,Bread,8,2025-03-17,332,Restaurant,West Whitneymouth,Vegetarian,Dinner
693,Chicken,6,2025-03-24,563,Grocery Store,East Angela,Non-Vegetarian,Dinner
694,Bread,50,2025-03-22,995,Supermarket,Manningshire,Vegetarian,Dinner
695,Fruits,17,2025-03-23,176,Restaurant,East John,Vegan,Breakfast
696,Rice,26,2025-03-24,752,Grocery Store,East Heatherport,Vegan,Snacks
697,Chicken,42,2025-03-21,817,Restaurant,Walterton,Non-Vegetarian,Breakfast
698,Rice,16,2025-03-22,872,Supermarket,Ramosville,Vegan,Lunch
699,Salad,32,2025-03-16,777,Catering Service,Wilsonview,Vegan,Dinner
700,Dairy,10,2025-03-17,840,Restaurant,Cisnerostown,Vegetarian,Breakfast
701,Salad,33,2025-03-19,192,Catering Service,Leslieville,Vegan,Lunch
702,Bread,6,2025-03-25,806,Supermarket,West Samuelfurt,Vegetarian,Snacks
703,Salad,35,2025-03-29,784,Restaurant,Gibsonfort,Vegan,Breakfast
704,Chicken,43,2025-03-27,518,Grocery Store,Anneville,Non-Vegetarian,Lunch
705,Fruits,39,2025-03-30,199,Catering Service,Christinamouth,Vegan,Breakfast
706,Dairy,45,2025-03-22,224,Restaurant,East Lindsayville,Vegetarian,Dinner
707,Soup,29,2025-03-22,625,Grocery Store,East Lisa,Vegetarian,Dinner
708,Rice,17,2025-03-22,800,Catering Service,East Amyfurt,Vegan,Lunch
709,Chicken,15,2025-03-20,127,Restaurant,Jasonland,Non-Vegetarian,Breakfast
710,Chicken,41,2025-03-22,970,Catering Service,Jeffreybury,Non-Vegetarian,Lunch
711,Pasta,25,2025-03-17,632,Supermarket,Davidville,Vegetarian,Breakfast
712,Pasta,31,2025-03-18,263,Grocery Store,Chambersfort,Vegetarian,Dinner
713,Fish,7,2025-03-26,108,Supermarket,East Austin,Non-Vegetarian,Snacks
714,Pasta,5,2025-03-25,928,Catering Service,Zimmermanton,Vegetarian,Lunch
715,Soup,21,2025-03-23,46,Grocery Store,South Lisaberg,Vegetarian,Breakfast
716,Dairy,29,2025-03-21,237,Supermarket,Frederickside,Vegetarian,Snacks
717,Salad,40,2025-03-16,108,Supermarket,East Austin,Vegan,Breakfast
718,Vegetables,45,2025-03-28,801,Catering Service,North Joseph,Vegan,Dinner
719,Pasta,44,2025-03-20,701,Restaurant,Browntown,Vegetarian,Snacks
720,Dairy,1,2025-03-27,849,Supermarket,South Christopherborough,Vegetarian,Snacks
721,Vegetables,20,2025-03-22,342,Catering Service,Matthewbury,Vegan,Breakfast
722,Soup,43,2025-03-26,306,Catering Service,North Keith,Vegetarian,Dinner
723,Pasta,2,2025-03-25,762,Restaurant,West Lucasville,Vegetarian,Breakfast
724,Dairy,44,2025-03-18,459,Supermarket,Castilloport,Vegetarian,Lunch
725,Soup,47,2025-03-30,846,Supermarket,South Thomasville,Vegetarian,Breakfast
726,Soup,27,2025-03-22,719,Restaurant,East Cynthia,Vegetarian,Breakfast
727,Chicken,3,2025-03-18,285,Restaurant,West Corey,Non-Vegetarian,Lunch
728,Dairy,28,2025-03-28,265,Catering Service,New Douglas,Vegetarian,Dinner
729,Rice,42,2025-03-30,253,Catering Service,Sharonton,Vegan,Lunch
730,Soup,15,2025-03-19,372,Restaurant,Lewisberg,Vegetarian,Lunch
731,Fruits,42,2025-03-30,324,Grocery Store,East Elizabeth,Vegan,Snacks
732,Soup,29,2025-03-18,734,Catering Service,Port Anita,Vegetarian,Dinner
733,Pasta,31,2025-03-26,736,Supermarket,East Anthony,Vegetarian,Snacks
734,Vegetables,5,2025-03-27,125,Supermarket,Lake April,Vegan,Lunch
735,Fish,2,2025-03-19,459,Supermarket,Castilloport,Non-Vegetarian,Snacks
736,Fruits,33,2025-03-24,792,Catering Service,Mortonfort,Vegan,Snacks
737,Fish,3,2025-03-16,930,Restaurant,Kellytown,Non-Vegetarian,Snacks
738,Fruits,5,2025-03-24,793,Grocery Store,West Brandon,Vegan,Snacks
739,Chicken,2,2025-03-28,186,Grocery Store,Evansmouth,Non-Vegetarian,Breakfast
740,Salad,6,2025-03-24,964,Catering Service,Connieside,Vegan,Lunch
741,Fish,21,2025-03-16,776,Supermarket,Williamview,Non-Vegetarian,Breakfast
742,Dairy,3,2025-03-30,483,Catering Service,Millerview,Vegetarian,Breakfast
743,Chicken,46,2025-03-29,308,Catering Service,Brittanyside,Non-Vegetarian,Breakfast
744,Fish,13,2025-03-17,456,Grocery Store,North Katelyn,Non-Vegetarian,Snacks
745,Fruits,34,2025-03-18,961,Restaurant,New Amanda,Vegan,Breakfast
746,Bread,31,2025-03-30,293,Catering Service,Joneshaven,Vegetarian,Lunch
747,Dairy,39,2025-03-19,238,Grocery Store,North Julieburgh,Vegetarian,Lunch
748,Soup,17,2025-03-24,472,Restaurant,Rebeccaburgh,Vegetarian,Breakfast
749,Salad,32,2025-03-27,140,Restaurant,Watsonstad,Vegan,Lunch
750,Bread,17,2025-03-25,613,Grocery Store,Petersonburgh,Vegetarian,Breakfast
751,Chicken,18,2025-03-25,720,Restaurant,Francisshire,Non-Vegetarian,Snacks
752,Soup,12,2025-03-17,460,Grocery Store,Lake Justin,Vegetarian,Breakfast
753,Fruits,19,2025-03-24,182,Grocery Store,Port Jeffrey,Vegan,Breakfast
754,Dairy,37,2025-03-30,986,Supermarket,Port David,Vegetarian,Dinner
755,Soup,4,2025-03-17,195,Supermarket,Justinhaven,Vegetarian,Dinner
756,Bread,5,2025-03-19,887,Supermarket,Strongmouth,Vegetarian,Snacks
757,Dairy,42,2025-03-21,282,Supermarket,Port Gregton,Vegetarian,Dinner
758,Rice,4,2025-03-26,989,Grocery Store,North Lauren,Vegan,Dinner
759,Chicken,36,2025-03-18,779,Supermarket,New Bobbytown,Non-Vegetarian,Snacks
760,Dairy,28,2025-03-26,710,Catering Service,Mikaylachester,Vegetarian,Dinner
761,Dairy,46,2025-03-24,217,Supermarket,Mooremouth,Vegetarian,Snacks
762,Soup,4,2025-03-23,76,Restaurant,Port Amandamouth,Vegetarian,Snacks
763,Fish,33,2025-03-17,846,Supermarket,South Thomasville,Non-Vegetarian,Snacks
764,Vegetables,21,2025-03-19,9,Supermarket,Tinamouth,Vegan,Breakfast
765,Soup,1,2025-03-28,161,Supermarket,Perezport,Vegetarian,Lunch
766,Chicken,17,2025-03-24,463,Grocery Store,East Edwinburgh,Non-Vegetarian,Breakfast
767,Salad,17,2025-03-27,952,Grocery Store,Samueltown,Vegan,Dinner
768,Soup,39,2025-03-28,200,Supermarket,Bradleyport,Vegetarian,Snacks
769,Chicken,27,2025-03-25,483,Catering Service,Millerview,Non-Vegetarian,Lunch
770,Dairy,30,2025-03-30,770,Supermarket,East Melissa,Vegetarian,Lunch
771,Chicken,9,2025-03-23,551,Restaurant,East Sandratown,Non-Vegetarian,Dinner
772,Salad,37,2025-03-23,609,Restaurant,South Christopherborough,Vegan,Lunch
773,Fish,40,2025-03-20,509,Grocery Store,Cordovaborough,Non-Vegetarian,Dinner
774,Dairy,2,2025-03-16,788,Supermarket,New Michaelmouth,Vegetarian,Breakfast
775,Pasta,7,2025-03-17,204,Supermarket,Lake Lauraton,Vegetarian,Dinner
776,Chicken,33,2025-03-24,249,Catering Service,Johnsonside,Non-Vegetarian,Dinner
777,Fruits,5,2025-03-18,709,Restaurant,South Kathryn,Vegan,Dinner
778,Dairy,7,2025-03-21,57,Grocery Store,Port Robin,Vegetarian,Snacks
779,Bread,43,2025-03-27,74,Catering Service,Belindaville,Vegetarian,Lunch
780,Dairy,48,2025-03-17,162,Restaurant,Penabury,Vegetarian,Snacks
781,Bread,45,2025-03-23,33,Restaurant,Janetborough,Vegetarian,Snacks
782,Rice,49,2025-03-28,566,Catering Service,New Rachel,Vegan,Snacks
783,Rice,4,2025-03-20,455,Catering Service,Madisonfort,Vegan,Snacks
784,Bread,1,2025-03-26,335,Grocery Store,North Gary,Vegetarian,Dinner
785,Bread,10,2025-03-16,678,Grocery Store,Lake Travis,Vegetarian,Lunch
786,Rice,4,2025-03-30,959,Grocery Store,North Victoriastad,Vegan,Dinner
787,Fish,48,2025-03-24,355,Restaurant,Port Patrick,Non-Vegetarian,Dinner
788,Fish,26,2025-03-30,34,Grocery Store,North Garybury,Non-Vegetarian,Dinner
789,Chicken,10,2025-03-26,673,Restaurant,New Connorfort,Non-Vegetarian,Snacks
790,Chicken,2,2025-03-21,332,Restaurant,West Whitneymouth,Non-Vegetarian,Dinner
791,Soup,23,2025-03-29,152,Catering Service,South Jacobport,Vegetarian,Breakfast
792,Chicken,15,2025-03-17,308,Catering Service,Brittanyside,Non-Vegetarian,Breakfast
793,Fruits,5,2025-03-24,824,Supermarket,Lopezport,Vegan,Snacks
794,Fruits,21,2025-03-27,380,Restaurant,Lake Christophermouth,Vegan,Snacks
795,Dairy,3,2025-03-19,911,Restaurant,Garciatown,Vegetarian,Dinner
796,Pasta,8,2025-03-27,798,Grocery Store,North Amanda,Vegetarian,Lunch
797,Dairy,40,2025-03-27,467,Catering Service,Phillipsfort,Vegetarian,Breakfast
798,Fish,3,2025-03-30,413,Catering Service,North Mike,Non-Vegetarian,Lunch
799,Chicken,5,2025-03-17,764,Restaurant,New Travisshire,Non-Vegetarian,Breakfast
800,Dairy,15,2025-03-20,193,Restaurant,North Lisaland,Vegetarian,Lunch
801,Chicken,50,2025-03-18,609,Restaurant,South Christopherborough,Non-Vegetarian,Lunch
802,Soup,25,2025-03-22,62,Grocery Store,Marymouth,Vegetarian,Dinner
803,Chicken,13,2025-03-27,714,Catering Service,North William,Non-Vegetarian,Snacks
804,Fruits,47,2025-03-27,16,Catering Service,West Vanessafort,Vegan,Breakfast
805,Chicken,1,2025-03-22,235,Catering Service,Gutierrezshire,Non-Vegetarian,Dinner
806,Soup,12,2025-03-27,388,Supermarket,Manuelhaven,Vegetarian,Dinner
807,Salad,35,2025-03-19,474,Catering Service,South Nicole,Vegan,Dinner
808,Dairy,7,2025-03-23,868,Grocery Store,Rodriguezview,Vegetarian,Dinner
809,Dairy,48,2025-03-29,292,Supermarket,Mooneybury,Vegetarian,Breakfast
810,Bread,34,2025-03-16,993,Restaurant,East Stephanie,Vegetarian,Snacks
811,Salad,19,2025-03-27,513,Catering Service,West Larry,Vegan,Dinner
812,Bread,49,2025-03-19,471,Grocery Store,Charlesmouth,Vegetarian,Lunch
813,Fish,33,2025-03-23,610,Supermarket,Allenton,Non-Vegetarian,Breakfast
814,Bread,18,2025-03-17,287,Catering Service,Jefferyside,Vegetarian,Snacks
815,Pasta,50,2025-03-22,157,Restaurant,Bairdfort,Vegetarian,Snacks
816,Fruits,2,2025-03-17,965,Restaurant,Port Bryce,Vegan,Lunch
817,Rice,23,2025-03-28,363,Catering Service,East Brittanyland,Vegan,Snacks
818,Fish,50,2025-03-29,248,Restaurant,South Michellechester,Non-Vegetarian,Dinner
819,Bread,35,2025-03-28,304,Catering Service,Port Marcland,Vegetarian,Breakfast
820,Fruits,46,2025-03-27,753,Supermarket,South Randy,Vegan,Lunch
821,Chicken,9,2025-03-24,167,Catering Service,Davidport,Non-Vegetarian,Lunch
822,Dairy,27,2025-03-25,237,Supermarket,Frederickside,Vegetarian,Lunch
823,Chicken,27,2025-03-21,587,Restaurant,Lake George,Non-Vegetarian,Lunch
824,Bread,12,2025-03-27,993,Restaurant,East Stephanie,Vegetarian,Dinner
825,Salad,25,2025-03-25,995,Supermarket,Manningshire,Vegan,Breakfast
826,Bread,39,2025-03-17,50,Catering Service,West Danielborough,Vegetarian,Snacks
827,Salad,3,2025-03-23,907,Supermarket,South Marthahaven,Vegan,Snacks
828,Vegetables,21,2025-03-24,636,Grocery Store,West Omarside,Vegan,Breakfast
829,Dairy,44,2025-03-18,262,Supermarket,New Carol,Vegetarian,Dinner
830,Vegetables,3,2025-03-25,847,Supermarket,Williamsonmouth,Vegan,Snacks
831,Pasta,24,2025-03-22,330,Restaurant,Jamesport,Vegetarian,Breakfast
832,Fish,19,2025-03-16,752,Grocery Store,East Heatherport,Non-Vegetarian,Breakfast
833,Fruits,44,2025-03-17,146,Supermarket,Jonathanhaven,Vegan,Dinner
834,Pasta,43,2025-03-18,531,Catering Service,North Kylestad,Vegetarian,Dinner
835,Vegetables,17,2025-03-29,752,Grocery Store,East Heatherport,Vegan,Lunch
836,Salad,49,2025-03-16,685,Supermarket,Maysside,Vegan,Breakfast
837,Soup,50,2025-03-24,642,Catering Service,Lesterstad,Vegetarian,Snacks
838,Bread,38,2025-03-29,770,Supermarket,East Melissa,Vegetarian,Lunch
839,Chicken,6,2025-03-17,72,Catering Service,Jasonstad,Non-Vegetarian,Lunch
840,Dairy,43,2025-03-16,548,Supermarket,Lisamouth,Vegetarian,Snacks
841,Chicken,15,2025-03-25,532,Grocery Store,Darrylchester,Non-Vegetarian,Lunch
842,Bread,40,2025-03-21,205,Grocery Store,Carlbury,Vegetarian,Breakfast
843,Fruits,46,2025-03-24,515,Restaurant,Snyderton,Vegan,Dinner
844,Fish,46,2025-03-29,495,Supermarket,Brownshire,Non-Vegetarian,Dinner
845,Bread,14,2025-03-20,718,Restaurant,Port Victoria,Vegetarian,Dinner
846,Salad,34,2025-03-19,894,Restaurant,Cannonside,Vegan,Snacks
847,Pasta,29,2025-03-21,887,Supermarket,Strongmouth,Vegetarian,Dinner
848,Dairy,32,2025-03-25,426,Catering Service,Taylorchester,Vegetarian,Dinner
849,Pasta,29,2025-03-21,563,Grocery Store,East Angela,Vegetarian,Breakfast
850,Dairy,22,2025-03-26,67,Restaurant,Kentland,Vegetarian,Breakfast
851,Fruits,35,2025-03-18,516,Catering Service,New Aaronberg,Vegan,Snacks
852,Vegetables,49,2025-03-20,363,Catering Service,East Brittanyland,Vegan,Snacks
853,Rice,18,2025-03-27,841,Restaurant,Lake Tamara,Vegan,Snacks
854,Fish,33,2025-03-22,804,Restaurant,North Ashley,Non-Vegetarian,Breakfast
855,Salad,28,2025-03-25,596,Restaurant,Zimmermanville,Vegan,Lunch
856,Rice,44,2025-03-23,501,Grocery Store,Jordanhaven,Vegan,Snacks
857,Pasta,47,2025-03-17,97,Supermarket,Reyesshire,Vegetarian,Dinner
858,Fruits,13,2025-03-22,413,Catering Service,North Mike,Vegan,Snacks
859,Pasta,1,2025-03-26,319,Restaurant,Lake Amymouth,Vegetarian,Breakfast
860,Fish,37,2025-03-17,934,Grocery Store,Steveport,Non-Vegetarian,Lunch
861,Dairy,45,2025-03-26,937,Restaurant,Roachhaven,Vegetarian,Dinner
862,Dairy,4,2025-03-19,237,Supermarket,Frederickside,Vegetarian,Lunch
863,Fruits,30,2025-03-20,57,Grocery Store,Port Robin,Vegan,Breakfast
864,Soup,11,2025-03-28,741,Catering Service,West Anthonymouth,Vegetarian,Snacks
865,Fish,25,2025-03-20,837,Supermarket,South Charles,Non-Vegetarian,Snacks
866,Fish,7,2025-03-29,169,Grocery Store,Lindseyland,Non-Vegetarian,Dinner
867,Soup,1,2025-03-21,870,Supermarket,New Hollyfurt,Vegetarian,Snacks
868,Soup,4,2025-03-22,504,Catering Service,Gaineschester,Vegetarian,Snacks
869,Fish,27,2025-03-20,40,Restaurant,Jennifertown,Non-Vegetarian,Snacks
870,Fish,3,2025-03-30,653,Catering Service,Cameronside,Non-Vegetarian,Breakfast
871,Chicken,7,2025-03-16,875,Grocery Store,South William,Non-Vegetarian,Lunch
872,Vegetables,50,2025-03-29,717,Catering Service,Pamelaberg,Vegan,Snacks
873,Rice,49,2025-03-29,712,Restaurant,Huberstad,Vegan,Lunch
874,Bread,45,2025-03-17,655,Restaurant,Jimmyberg,Vegetarian,Snacks
875,Bread,19,2025-03-29,721,Catering Service,Port Staceymouth,Vegetarian,Breakfast
876,Salad,38,2025-03-20,78,Restaurant,North Susan,Vegan,Snacks
877,Chicken,8,2025-03-20,374,Grocery Store,Steeleport,Non-Vegetarian,Lunch
878,Rice,23,2025-03-29,17,Catering Service,West Dawn,Vegan,Snacks
879,Chicken,21,2025-03-25,778,Catering Service,Edwardsbury,Non-Vegetarian,Dinner
880,Soup,35,2025-03-25,954,Catering Service,Randallchester,Vegetarian,Lunch
881,Dairy,43,2025-03-17,655,Restaurant,Jimmyberg,Vegetarian,Lunch
882,Salad,43,2025-03-23,138,Grocery Store,North Sherrimouth,Vegan,Lunch
883,Bread,8,2025-03-23,857,Supermarket,Jordanborough,Vegetarian,Lunch
884,Chicken,27,2025-03-28,371,Grocery Store,Solisburgh,Non-Vegetarian,Lunch
885,Rice,44,2025-03-22,503,Restaurant,Joseville,Vegan,Lunch
886,Bread,48,2025-03-20,423,Restaurant,South Justinborough,Vegetarian,Breakfast
887,Soup,12,2025-03-21,825,Supermarket,South Bryan,Vegetarian,Lunch
888,Salad,6,2025-03-25,50,Catering Service,West Danielborough,Vegan,Snacks
889,Soup,21,2025-03-16,266,Grocery Store,Port Ronaldshire,Vegetarian,Snacks
890,Chicken,40,2025-03-28,41,Catering Service,Bentleyburgh,Non-Vegetarian,Lunch
891,Chicken,9,2025-03-18,539,Restaurant,Watsonton,Non-Vegetarian,Lunch
892,Bread,42,2025-03-19,405,Supermarket,Kevinfort,Vegetarian,Dinner
893,Salad,3,2025-03-28,46,Grocery Store,South Lisaberg,Vegan,Lunch
894,Pasta,43,2025-03-25,310,Grocery Store,Saraburgh,Vegetarian,Dinner
895,Pasta,38,2025-03-29,888,Supermarket,West Sharonview,Vegetarian,Snacks
896,Vegetables,32,2025-03-18,547,Restaurant,Batesstad,Vegan,Snacks
897,Chicken,5,2025-03-20,638,Restaurant,Jeffreyport,Non-Vegetarian,Lunch
898,Fish,28,2025-03-27,87,Grocery Store,West Adam,Non-Vegetarian,Breakfast
899,Pasta,44,2025-03-29,5,Grocery Store,Valentineside,Vegetarian,Snacks
900,Dairy,31,2025-03-29,732,Supermarket,Ginaview,Vegetarian,Breakfast
901,Vegetables,38,2025-03-26,183,Grocery Store,South Anne,Vegan,Dinner
902,Salad,34,2025-03-30,347,Supermarket,Louismouth,Vegan,Snacks
903,Rice,25,2025-03-30,452,Supermarket,New Erica,Vegan,Breakfast
904,Chicken,40,2025-03-22,709,Restaurant,South Kathryn,Non-Vegetarian,Breakfast
905,Bread,37,2025-03-25,2,Grocery Store,East Sheena,Vegetarian,Dinner
906,Soup,17,2025-03-30,191,Grocery Store,Lake Jessicamouth,Vegetarian,Snacks
907,Chicken,17,2025-03-16,175,Catering Service,Katherinefurt,Non-Vegetarian,Lunch
908,Rice,16,2025-03-27,463,Grocery Store,East Edwinburgh,Vegan,Snacks
909,Fish,10,2025-03-28,831,Catering Service,Lewishaven,Non-Vegetarian,Snacks
910,Salad,37,2025-03-19,533,Catering Service,Rogersmouth,Vegan,Breakfast
911,Fish,5,2025-03-21,124,Supermarket,Lake Shelby,Non-Vegetarian,Dinner
912,Dairy,6,2025-03-28,334,Grocery Store,South Jillshire,Vegetarian,Breakfast
913,Fruits,39,2025-03-22,962,Catering Service,Alexanderchester,Vegan,Dinner
914,Chicken,18,2025-03-27,995,Supermarket,Manningshire,Non-Vegetarian,Dinner
915,Vegetables,35,2025-03-22,198,Restaurant,Port Karen,Vegan,Snacks
916,Rice,47,2025-03-16,920,Restaurant,New Calebberg,Vegan,Snacks
917,Soup,15,2025-03-28,393,Restaurant,Heatherview,Vegetarian,Dinner
918,Dairy,8,2025-03-29,583,Catering Service,Marcstad,Vegetarian,Breakfast
919,Soup,35,2025-03-26,52,Supermarket,Port Dianaberg,Vegetarian,Dinner
920,Soup,2,2025-03-19,691,Restaurant,Youngchester,Vegetarian,Snacks
921,Chicken,6,2025-03-26,59,Grocery Store,Marissaville,Non-Vegetarian,Snacks
922,Soup,32,2025-03-22,312,Restaurant,North Ianbury,Vegetarian,Dinner
923,Fruits,42,2025-03-24,161,Supermarket,Perezport,Vegan,Snacks
924,Fish,3,2025-03-20,764,Restaurant,New Travisshire,Non-Vegetarian,Dinner
925,Salad,12,2025-03-26,665,Catering Service,West Billborough,Vegan,Lunch
926,Rice,41,2025-03-16,240,Catering Service,Andreaborough,Vegan,Snacks
927,Fruits,39,2025-03-26,261,Grocery Store,South Richardhaven,Vegan,Snacks
928,Bread,20,2025-03-20,852,Grocery Store,East Shanestad,Vegetarian,Breakfast
929,Bread,23,2025-03-26,181,Restaurant,Taylormouth,Vegetarian,Lunch
930,Chicken,33,2025-03-18,983,Grocery Store,Herbertbury,Non-Vegetarian,Lunch
931,Vegetables,49,2025-03-23,139,Supermarket,Port Connie,Vegan,Snacks
932,Pasta,11,2025-03-18,857,Supermarket,Jordanborough,Vegetarian,Dinner
933,Dairy,17,2025-03-30,478,Catering Service,Lake Regina,Vegetarian,Lunch
934,Salad,50,2025-03-29,951,Grocery Store,Spenceland,Vegan,Breakfast
935,Vegetables,24,2025-03-25,608,Grocery Store,Collinsmouth,Vegan,Dinner
936,Chicken,32,2025-03-30,381,Supermarket,Martinville,Non-Vegetarian,Breakfast
937,Bread,18,2025-03-27,916,Catering Service,Patrickfort,Vegetarian,Lunch
938,Vegetables,7,2025-03-22,162,Restaurant,Penabury,Vegan,Breakfast
939,Rice,45,2025-03-18,983,Grocery Store,Herbertbury,Vegan,Dinner
940,Fish,36,2025-03-27,890,Restaurant,Pereztown,Non-Vegetarian,Lunch
941,Fish,1,2025-03-16,745,Grocery Store,East Lisa,Non-Vegetarian,Lunch
942,Rice,44,2025-03-30,591,Grocery Store,New Leslieport,Vegan,Dinner
943,Bread,13,2025-03-19,413,Catering Service,North Mike,Vegetarian,Lunch
944,Vegetables,41,2025-03-17,807,Supermarket,Williamland,Vegan,Breakfast
945,Vegetables,16,2025-03-21,351,Grocery Store,South Stefanietown,Vegan,Breakfast
946,Vegetables,29,2025-03-26,146,Supermarket,Jonathanhaven,Vegan,Breakfast
947,Bread,29,2025-03-19,176,Restaurant,East John,Vegetarian,Breakfast
948,Fruits,50,2025-03-29,421,Supermarket,Kylehaven,Vegan,Breakfast
949,Pasta,15,2025-03-20,632,Supermarket,Davidville,Vegetarian,Breakfast
950,Pasta,3,2025-03-27,619,Grocery Store,North Katelynland,Vegetarian,Snacks
951,Vegetables,20,2025-03-16,118,Supermarket,Lake Joseph,Vegan,Lunch
952,Pasta,32,2025-03-28,82,Supermarket,West Lauraborough,Vegetarian,Dinner
953,Soup,2,2025-03-29,731,Grocery Store,East Christophertown,Vegetarian,Breakfast
954,Rice,36,2025-03-25,780,Catering Service,North Caitlin,Vegan,Lunch
955,Soup,26,2025-03-26,276,Supermarket,Port Eric,Vegetarian,Snacks
956,Chicken,39,2025-03-30,626,Supermarket,Heathermouth,Non-Vegetarian,Snacks
957,Fish,39,2025-03-22,10,Catering Service,West Cherylfort,Non-Vegetarian,Lunch
958,Soup,19,2025-03-20,794,Supermarket,Woodport,Vegetarian,Lunch
959,Pasta,26,2025-03-18,758,Catering Service,Port Patrick,Vegetarian,Breakfast
960,Fish,46,2025-03-27,920,Restaurant,New Calebberg,Non-Vegetarian,Snacks
961,Soup,22,2025-03-25,66,Restaurant,Lake Michaelfurt,Vegetarian,Lunch
962,Soup,13,2025-03-28,62,Grocery Store,Marymouth,Vegetarian,Breakfast
963,Fish,33,2025-03-16,827,Grocery Store,East Kimberly,Non-Vegetarian,Dinner
964,Rice,46,2025-03-25,192,Catering Service,Leslieville,Vegan,Dinner
965,Dairy,44,2025-03-24,791,Grocery Store,West James,Vegetarian,Lunch
966,Dairy,41,2025-03-25,705,Grocery Store,East Robert,Vegetarian,Snacks
967,Fruits,34,2025-03-16,357,Supermarket,Donnaborough,Vegan,Snacks
968,Rice,45,2025-03-17,789,Grocery Store,Lake Maria,Vegan,Lunch
969,Soup,50,2025-03-21,208,Restaurant,East Garyton,Vegetarian,Lunch
970,Fruits,26,2025-03-20,62,Grocery Store,Marymouth,Vegan,Breakfast
971,Fish,7,2025-03-18,751,Restaurant,East Richardside,Non-Vegetarian,Snacks
972,Vegetables,21,2025-03-23,984,Catering Service,South Edwardtown,Vegan,Dinner
973,Fruits,7,2025-03-16,519,Restaurant,Keithburgh,Vegan,Breakfast
974,Chicken,45,2025-03-17,393,Restaurant,Heatherview,Non-Vegetarian,Lunch
975,Fish,48,2025-03-19,5,Grocery Store,Valentineside,Non-Vegetarian,Lunch
976,Vegetables,41,2025-03-19,738,Grocery Store,West Kelli,Vegan,Lunch
